"Site_nr" "site_name" "region" "cluster" "cluster_name" "stratum" "utm_x" "utm_y" "EIV_L" "EIV_M" "EIV_Ph" "EIV_N" "EIV_S" "bio_stratum" "normalizedz_mean" "plant1" "plant2" "plant3" "plant4" "fung1" "fung2" "fung3" "fung4" "eukar1" "eukar2" "eukar3" "eukar4" "insect1" "insect2" "insect3" "insect4" "HighForest" "Forest" "Agriculture" "Coniferous" "Beech" "Oak" "Willow" "Heathland" "Dwarfshrubs" "Atlantic" "Jutland"
"108" 108 "Iglesoe" "FLM" "FF" "Fyn" "EarlyWetPoor" 583997.05 6109030.25 7.5 7.562 2.573 1.635 0 "EarlyWetPoor" 0.142524187 -0.372283345307361 -0.795446016244036 0.0345669136686188 -0.272524695195881 -0.63967799860876 0.685151107867699 -0.20376651461781 0.793714956515317 -1.60323344522575 1.00627590735163 -0.0594569216432146 -0.964957900161904 0.145253546868918 -0.106236170707787 0.0966093105193539 0.175224359020941 0 0 0 0 0 0 0 0 1 0 0
"109" 109 "Roedme_Svinehaver" "FLM" "FF" "Fyn" "MidDryPoor" 595692.64 6107075.18 6.602 5.253 4.954 3.751 0.10457 "EarlyDryRich" 0.020911031 -0.31936240567521 0.236410052579659 -0.484761052423483 0.192219336979375 -0.023735587335332 0.0411527556607096 0.444106412000298 -0.46466665388472 -0.0585640362392871 -0.488474333265909 0.507405756225166 0.349854223892779 -0.14751563667316 0.0335102389307009 0.115276770887136 -0.0878827846281068 0 0 0 0 0 0 0 0 0 0 0
"110" 110 "Skyttegaard" "FLM" "FF" "Fyn" "LateMoistPoor" 587284.7 6110023.2 5.794 7.5 4.156 3.781 0 "LateWetPoor" 7.389656507 0.00058255150984443 -0.690332130218208 0.552145348591539 0.0501048986872194 -0.588337867212872 0.0357005851550434 -0.447311705702393 0.0726781766741883 -1.17454677744266 0.0987200086695872 -0.377959713721359 -0.192792899920844 0.0401654679220886 -0.128407935434051 -0.0872929095352977 0.162218022842783 0 1 0 0 0 0 0 0 0 0 0
"111" 111 "Nybo_Mose" "FLM" "FF" "Fyn" "MidMoistPoor" 587265.05 6110673.05 7.392 7.524 2.559 1.856 0 "EarlyWetPoor" 0.010109393 -0.600991665150493 -0.918393101670011 -0.0349814706170308 0.0370124861477408 -0.725636411757873 0.582713176360667 0.0753953111509288 0.339410270860512 -1.46444960070646 0.508868229317886 -0.0874989786949359 -0.0980159861782219 0.103522694040455 -0.147388689720145 0.0312633343108994 0.128291992067369 0 0 0 0 0 0 0 0 1 0 0
"112" 112 "Staevningen" "FLM" "FF" "Fyn" "MidWetPoor" 592504.2 6112615.35 6.875 7.536 3.298 2.513 0.02941 "EarlyWetPoor" 0.009954372 -0.197895656447149 -0.724969379144439 0.38929867218847 -0.0779139145037618 -0.696564189452558 0.57410470679881 -0.0535610836034953 0.155469574005923 -0.986570836759861 0.742567658666843 -0.0884997929310929 0.0757141422686751 0.138967502972515 -0.137697616844498 -0.0927934030716247 0.14865538176332 0 0 0 0 0 0 0 0 1 0 0
"113" 113 "Fuglsang_Storskov" "FLM" "FL" "Lolland" "Plantation" 680392.01 6073973.93 5.191 5.864 4.566 4.188 0 "LateDryPoor" 15.62551471 0.587342411007857 -0.347699906822641 -0.551106405188266 -0.126127590650458 -0.603190891195543 -0.400568783062818 0.0756453103295599 -0.179837061244858 -0.636833458546699 -0.482624704155262 -0.128524105345359 0.0828257117330227 -0.116027567976568 -0.0491884174014716 -0.190567268984182 0.0041510498429591 1 1 0 1 0 0 0 0 0 0 0
"114" 114 "Loegnor" "FLM" "FL" "Lolland" "Hotspot" 680771.25 6074624 4.193 5.372 5.512 4.747 0 "LateDryPoor" 10.60571443 0.940768004613279 0.157223754142392 -0.114173503741546 -0.371240165388433 -0.538274959295049 -0.59616160182442 0.0489844339269152 -0.0391812353479871 -0.966713985019415 -0.579934288252016 -0.276696554592264 0.0859076754241092 -0.0464171582198903 -0.0811687535649626 -0.191997140755598 0.0227141647007912 1 1 0 0 1 0 0 0 0 0 0
"115" 115 "Bursoe" "FLM" "FL" "Lolland" "Field" 660056 6070319.7 7.438 4.833 6.604 6.812 0 "Agricultural" 0.001794519 0.45544861569301 0.682967122128883 -0.478430896207205 0.2908911396225 0.708951757916425 -0.145048385891234 0.280754194607146 0.240418645878281 1.13629727967819 -0.748896212372798 0.336686738611002 -0.106294263446696 -0.223848628928454 0.23208810603192 0.102850094034796 0.176216934457565 0 0 1 0 0 0 0 0 0 0 0
"116" 116 "Fuglse_Mose" "FLM" "FL" "Lolland" "LateWetPoor" 663386.35 6067126 5.922 8.214 5.876 4.843 0.15038 "LateWetRich" 5.880741596 0.157940352719225 -0.024781483591213 0.350421890491836 -0.185525118641284 0.112347769029628 -0.12822728800179 -0.620081138461165 0.122948172520265 0.70053755326023 0.294795650975367 -0.683711215960386 -0.234440881419507 0.0441240061953017 0.133697541546209 -0.103601229172675 0.119742020498185 0 1 0 0 0 0 1 0 0 0 0
"117" 117 "Skelsnaes" "FLM" "FL" "Lolland" "LateWetRich" 664394.33 6070179.74 6.352 8.732 6.348 5.264 0.26603 "LateWetRich" 7.615853823 0.434699447218316 -0.0392122558030896 0.85584534352683 0.155484233562796 0.497881441415925 -0.0620324774540431 -0.729352437422094 -0.0685044180024583 0.977533420429468 0.605368030720194 -0.653399535198994 0.00539294785484344 0.16108935293388 0.209893735693437 -0.0234945937455705 0.162466770907439 0 1 0 0 0 0 1 0 0 0 0
"118" 118 "Soeholt" "FLM" "FL" "Lolland" "MidWetRich" 664220.53 6069485.41 6.125 8.689 6.315 5.529 0.18274 "LateWetRich" 2.290368925 -0.125253304135723 -0.155793838757118 0.785131008151439 -0.450429673455203 0.488719000812836 -0.0578991697382093 -0.726233478896377 -0.124822003992125 1.04521467545142 0.934222540530587 -0.7301608314681 -0.807695239628947 0.238484390747515 0.208678615500612 -0.0863797091888593 0.098115805528471 0 1 0 0 0 0 1 0 0 0 0
"119" 119 "Musse_Mose" "FLM" "FL" "Lolland" "MidMoistRich" 670416.15 6066245.09 6.223 6.853 5.723 4.493 0.22175 "EarlyWetRich" 0.396316205 -0.255143086601842 0.342441715932175 0.134795612714046 0.0409006452101318 0.30083584149167 0.0942440504584819 0.00291137141001474 -0.397231992749465 0.172333148170271 0.39116906454692 -0.0708078281036403 0.730710460891777 0.0691406575803394 0.0642682620273567 -0.0417843097963562 0.063642429371863 0 0 0 0 0 0 0 0 0 0 0
"120" 120 "Hejrede_Soe" "FLM" "FL" "Lolland" "Oldfield" 667308.25 6069259.5 6.596 5.08 6.647 5.348 0.20959 "Agricultural" 0.004540267 -0.368280690380313 0.669643920699779 -0.429846812115842 0.106112961201684 0.918962689756959 -0.0588685487498373 0.463170201079218 0.508596272822689 1.20136142910543 -1.20238572324884 0.49965840846366 -0.440826384202221 -0.276757387535837 0.153773471705424 0.00272298596570626 0.0499948398449604 0 0 1 0 0 0 0 0 0 0 0
"121" 121 "Klinteskov" "FLM" "FM" "Moen" "LateMoistRich" 726445.76 6098351.09 4.715 6.291 6.143 5.981 0.01667 "LateDryRich" 6.858412762 0.862869330489719 0.340703109822948 0.198357133361307 -0.0215568611041363 0.451221184266516 -0.579390544253471 -0.0801956771636233 0.0502263746825701 0.884476173126578 -0.537261853196937 -0.717818833540516 0.0701760940767858 -0.100423134897131 0.183966979892921 -0.11315183893674 0.0233203323403252 0 1 0 0 1 0 0 0 0 0 0
"122" 122 "Ulvshale_Klit" "FLM" "FM" "Moen" "EarlyDryPoor" 708858.69 6105766.04 6.837 3.698 4.997 2.69 0.17083 "EarlyDryPoor" 0.004893414 -0.952368682827178 0.00568318327641341 -0.347566696267027 -0.508619029367414 -0.0124898235828052 0.367656892520741 0.620008011277429 -0.36852692530798 -0.483585870919165 -0.621963820476345 1.25579319638727 -0.290231869911861 -0.120620748129352 0.00459613848585499 0.185683907464748 0.130819399789307 0 0 0 0 0 0 0 0 1 0 0
"123" 123 "Ulvshale_Hede" "FLM" "FM" "Moen" "EarlyMoistPoor" 708942.2 6104123.36 6.453 6.618 4.138 3.264 0.14009 "EarlyWetPoor" 0.017549994 -0.332152899685659 -0.245453989021408 0.033671747899378 0.399676662705984 -0.37460120801449 0.619274026105581 0.0940067072912347 -0.0257316512195626 -0.588545382563016 0.407455466198203 0.458771744044506 0.0699963866870164 0.10663481507388 -0.0786169402454995 0.185504253289842 0.151592095487308 0 0 0 0 0 0 0 1 1 0 0
"124" 124 "Busemarke_Mose" "FLM" "FM" "Moen" "EarlyMoistRich" 720914.89 6096628.58 6.685 6.383 6.193 5.19 0.59934 "EarlyWetRich" 0.004471419 -0.0745796564220776 0.564068475918904 -0.0414560302478556 0.508566926992005 1.00457826349348 0.267816928200485 0.12928075688135 0.0475160843933919 1.68683631824338 0.0617748026605005 0.62655152150049 0.0439610009647005 -0.0509895664733872 0.335802168877951 0.0657697243286947 -0.14360765377147 0 0 0 0 0 0 0 0 0 0 0
"125" 125 "Busemarke_Soe" "FLM" "FM" "Moen" "EarlyWetRich" 721199.1 6095874.45 7.032 7.062 6.424 5.893 0.65994 "EarlyWetRich" 0.004670193 -0.224208901430141 0.483363923139573 0.154923121559417 0.594804797542134 0.878414209156533 0.473176608859596 -0.0669663517512775 -0.00719058529896727 1.61596853690264 0.420281539548193 0.942129832231133 0.121066969709676 0.0668624935111155 0.3136197228809 0.28566646842749 0.040533692205086 0 0 0 0 0 0 0 0 0 0 0
"126" 126 "Hoevblege" "FLM" "FM" "Moen" "MidDryRich" 724661.43 6096492.24 6.279 4.619 6.53 4.262 0.12423 "EarlyDryRich" 0.398011024 -0.132343164347311 0.326554454586403 -0.531130689767503 -0.300274390609671 0.528443712967314 -0.342586765026894 0.573101313999559 0.0253816861966368 0.901705787337157 -0.944704355630399 0.424298161230304 0.0534577288342916 -0.310615925835709 0.0347032268545659 -0.0263378721626725 0.0476755651513052 0 0 0 0 0 0 0 0 0 0 0
"127" 127 "Timesoe_Bjerg" "FLM" "FM" "Moen" "LateDryRich" 726525.02 6096761.69 3.632 5.159 6.536 5.435 0.01562 "LateDryRich" 11.03969279 0.713779055222798 -0.287831050851316 0.171087563683418 0.284127900403091 0.362602795559163 -0.347780081757604 -0.0505472687214617 1.01571626152412 0.956489009624689 -1.26139145880587 -0.694727538639026 -0.750329092064639 -0.175624928390981 0.0734298484914898 -0.159443498484278 -0.102338254070278 1 1 0 0 1 0 0 0 0 0 0
"128" 128 "Jydelejet" "FLM" "FM" "Moen" "Hotspot" 725619.9 6098927.95 6.242 4.829 6.621 4.521 0.10518 "EarlyDryRich" 1.343717711 -0.0258134958060128 0.403678690196493 -0.480995170215151 -0.58411130198996 0.702718061648123 -0.0875281529703245 0.205425420167866 0.9830411365598 1.07405339724179 -1.38952298351335 0.705614839369408 -1.2374789084712 -0.28519309085377 0.135116444289032 -0.0441735620911311 -0.140679376659499 0 0 0 0 0 0 0 0 0 0 0
"129" 129 "Hegnede_Bakke" "FLM" "FM" "Moen" "Ley" 710898.02 6102471.64 6.669 5.154 6.237 5.285 0.32708 "Agricultural" 0.002878597 -0.151623664717553 0.691060860549832 -0.340904109250065 0.248779555988282 0.796135082848099 0.129962953152295 0.443972435119169 0.413597731012645 1.15905238657931 -1.06689327731049 0.434106958727577 -0.550440989291301 -0.247758738474244 0.203468400534938 0.102382154313076 0.111403648682518 0 0 1 0 0 0 0 0 0 0 0
"130" 130 "Lindebakker" "FLM" "FM" "Moen" "Plantation" 726482.5 6097506.7 4.073 5.569 5.516 4.903 0 "LateDryRich" 11.10900828 1.06458665662042 -0.210274152735589 -0.187205337808624 0.128529655148851 -0.191508648973508 -0.627882351871074 0.0368008711019374 -0.0390008922052588 -0.262892339584223 -0.586857996156847 -0.415872319602052 0.32420700609029 -0.0845074267415052 -0.0148014049755925 -0.102927902220618 -0.115828138464277 1 1 0 0 1 0 0 0 0 0 0
